Zeit,Kanal A,Kanal B
(ms),(V),(V)

6.35415422,3.49681100,0.00000000
6.35671422,3.49436900,0.00000000
6.35927422,3.49436900,0.00000000
6.36183422,3.49131800,0.00000000
6.36439422,3.49131800,0.00000000
6.36695422,3.48826600,0.00000000
6.36951422,3.48826600,0.00000000
6.37207422,3.48582400,0.00000000
6.37463422,3.48277200,0.00000000
6.37719422,3.48277200,0.00000000
6.37975422,3.48033100,0.00000000
6.38231422,3.47727900,0.00000000
6.38487422,3.47727900,0.00000000
6.38743422,3.47727900,0.00000000
6.38999422,3.47422700,0.00000000
6.39255422,3.47422700,0.00000000
6.39511422,3.47422700,0.00000000
6.39767422,3.47178600,0.00000000
6.40023422,3.46873400,0.00000000
6.40279422,3.46629200,0.00000000
6.40535422,3.46324000,0.00000000
6.40791422,3.46018900,0.00000000
6.41047422,3.45774700,0.00000000
6.41303422,3.45164300,0.00000000
6.41559422,3.44920200,0.00000000
6.41815422,3.44920200,0.00000000
6.42071422,3.44920200,0.00000000
6.42327422,3.44615000,0.00000000
6.42583422,3.44370900,0.00000000
6.42839422,3.44065700,0.00000000
6.43095422,3.43760500,0.00000000
6.43351422,3.43211200,0.00000000
6.43607422,3.42661800,0.00000000
6.43863422,3.42356600,0.00000000
6.44119422,3.41807300,0.00000000
6.44375422,3.41258000,0.00000000
6.44631422,3.40952800,0.00000000
6.44887422,3.40403500,0.00000000
6.45143422,3.39854100,0.00000000
6.45399422,3.39304800,0.00000000
6.45655422,3.38999600,0.00000000
6.45911422,3.38694400,0.00000000
6.46167422,3.38145100,0.00000000
6.46423422,3.37595700,0.00000000
6.46679422,3.37046400,0.00000000
6.46935422,3.36497100,0.00000000
6.47191422,3.35886700,0.00000000
6.47447422,3.35642600,0.00000000
6.47703422,3.35337400,0.00000000
6.47959422,3.35093200,0.00000000
6.48215422,3.34788100,0.00000000
6.48471422,3.34482900,0.00000000
6.48727422,3.34238700,0.00000000
6.48983422,3.33628300,0.00000000
6.49239422,3.33384200,0.00000000
6.49495422,3.33079000,0.00000000
6.49751422,3.32834900,0.00000000
6.50007422,3.32224500,0.00000000
6.50263422,3.31675200,0.00000000
6.50519422,3.31431000,0.00000000
6.50775422,3.30820600,0.00000000
6.51031422,3.30576500,0.00000000
6.51287422,3.30027200,0.00000000
6.51543422,3.29722000,0.00000000
6.51799422,3.29416800,0.00000000
6.52055422,3.28867500,0.00000000
6.52311422,3.28318100,0.00000000
6.52567422,3.27768800,0.00000000
6.52823422,3.27158400,0.00000000
6.53079422,3.26914300,0.00000000
6.53335422,3.26609100,0.00000000
6.53591422,3.26364900,0.00000000
6.53847422,3.26059700,0.00000000
6.54103422,3.25510400,0.00000000
6.54359422,3.25205200,0.00000000
6.54615422,3.24655900,0.00000000
6.54871422,3.24106600,0.00000000
6.55127422,3.23557200,0.00000000
6.55383422,3.22946900,0.00000000
6.55639422,3.22397500,0.00000000
6.55895422,3.22153400,0.00000000
6.56151422,3.21543000,0.00000000
6.56407422,3.20993700,0.00000000
6.56663422,3.20444300,0.00000000
6.56919422,3.20139200,0.00000000
6.57175422,3.19589800,0.00000000
6.57431422,3.19284700,0.00000000
6.57687422,3.19040500,0.00000000
6.57943422,3.18735300,0.00000000
6.58199422,3.18186000,0.00000000
6.58455422,3.17880800,0.00000000
6.58711422,3.17331500,0.00000000
6.58967422,3.17087300,0.00000000
6.59223422,3.17087300,0.00000000
6.59479422,3.16476900,0.00000000
6.59735422,3.16476900,0.00000000
6.59991422,3.16232800,0.00000000
6.60247422,3.16232800,0.00000000
6.60503422,3.16232800,0.00000000
6.60759422,3.16232800,0.00000000
6.61015422,3.16232800,0.00000000
6.61271422,3.16232800,0.00000000
6.61527422,3.16232800,0.00000000
6.61783422,3.16232800,0.00000000
6.62039422,3.16232800,0.00000000
6.62295422,3.16232800,0.00000000
6.62551422,3.16232800,0.00000000
6.62807422,3.16232800,0.00000000
6.63063422,3.15927600,0.00000000
6.63319422,3.15927600,0.00000000
6.63575422,3.15927600,0.00000000
6.63831422,3.15927600,0.00000000
6.64087422,3.15622400,0.00000000
6.64343422,3.15622400,0.00000000
6.64599422,3.15378300,0.00000000
6.64855422,3.15073100,0.00000000
6.65111422,3.15073100,0.00000000
6.65367422,3.15073100,0.00000000
6.65623422,3.15073100,0.00000000
6.65879422,3.15073100,0.00000000
6.66135422,3.15073100,0.00000000
6.66391422,3.15073100,0.00000000
6.66647422,3.15378300,0.00000000
6.66903422,3.15378300,0.00000000
6.67159422,3.15378300,0.00000000
6.67415422,3.15378300,0.00000000
6.67671422,3.15378300,0.00000000
6.67927422,3.15378300,0.00000000
6.68183422,3.15378300,0.00000000
6.68439422,3.15622400,0.00000000
6.68695422,3.15927600,0.00000000
6.68951422,3.15927600,0.00000000
6.69207422,3.15927600,0.00000000
6.69463422,3.15927600,0.00000000
6.69719422,3.15622400,0.00000000
6.69975422,3.15622400,0.00000000
6.70231422,3.15622400,0.00000000
6.70487422,3.15927600,0.00000000
6.70743422,3.15927600,0.00000000
6.70999422,3.16232800,0.00000000
6.71255422,3.16232800,0.00000000
6.71511422,3.16232800,0.00000000
6.71767422,3.16232800,0.00000000
6.72023422,3.16232800,0.00000000
6.72279422,3.15927600,0.00000000
6.72535422,3.16232800,0.00000000
6.72791422,3.16232800,0.00000000
6.73047422,3.16476900,0.00000000
6.73303422,3.16232800,0.00000000
6.73559422,3.16232800,0.00000000
6.73815422,3.16232800,0.00000000
6.74071422,3.16232800,0.00000000
6.74327422,3.15927600,0.00000000
6.74583422,3.16232800,0.00000000
6.74839422,3.15927600,0.00000000
6.75095422,3.15927600,0.00000000
6.75351422,3.15622400,0.00000000
6.75607422,3.15378300,0.00000000
6.75863422,3.15378300,0.00000000
6.76119422,3.15378300,0.00000000
6.76375422,3.15378300,0.00000000
6.76631422,3.15073100,0.00061037
6.76887422,3.15073100,0.00061037
6.77143422,3.15073100,0.00061037
6.77399422,3.15073100,0.00061037
6.77655422,3.15073100,0.00061037
6.77911422,3.14828900,0.00061037
6.78167422,3.14523800,0.00061037
6.78423422,3.14218600,0.00061037
6.78679422,3.13974400,0.00061037
6.78935422,3.13669200,0.00061037
6.79191422,3.13425100,0.00061037
6.79447422,3.13425100,0.00061037
6.79703422,3.13119900,0.00061037
6.79959422,3.12814700,0.00061037
6.80215422,3.12570600,0.00061037
6.80471422,3.12570600,0.00061037
6.80727422,3.12265400,0.00061037
6.80983422,3.12265400,0.00061037
6.81239422,3.12265400,0.00061037
6.81495422,3.12021200,0.00061037
6.81751422,3.11716100,0.00061037
6.82007422,3.11410900,0.00061037
6.82263422,3.11166700,0.00061037
6.82519422,3.10861500,0.00061037
6.82775422,3.10617400,0.00061037
6.83031422,3.10312200,0.00061037
6.83287422,3.10007000,0.00061037
6.83543422,3.10007000,0.00061037
6.83799422,3.09762900,0.00061037
6.84055422,3.09457700,0.00061037
6.84311422,3.08908300,0.00061037
6.84567422,3.08359000,0.00061037
6.84823422,3.08053800,0.00061037
6.85079422,3.07504500,0.00061037
6.85335422,3.07504500,0.00061037
6.85591422,3.07504500,0.00061037
6.85847422,3.07199300,0.00061037
6.86103422,3.07199300,0.00061037
6.86359422,3.06955200,0.00061037
6.86615422,3.06650000,0.00061037
6.86871422,3.06344800,0.00061037
6.87127422,3.06100700,0.00061037
6.87383422,3.05551300,0.00061037
6.87639422,3.05551300,0.00061037
6.87895422,3.05551300,0.00061037
6.88151422,3.05246100,0.00061037
6.88407422,3.04940900,0.00061037
6.88663422,3.04940900,0.00061037
6.88919422,3.04391600,0.00061037
6.89175422,3.04147500,0.00061037
6.89431422,3.03537100,0.00061037
6.89687422,3.03292900,0.00061037
6.89943422,3.02987800,0.00061037
6.90199422,3.02682600,0.00061037
6.90455422,3.02438400,0.00061037
6.90711422,3.02133300,0.00061037
6.90967422,3.01889100,0.00061037
6.91223422,3.01583900,0.00061037
6.91479422,3.01278700,0.00061037
6.91735422,3.01034600,0.00061037
6.91991422,3.00729400,0.00061037
6.92247422,3.00485300,0.00061037
6.92503422,2.99874900,0.00061037
6.92759422,2.99630700,0.00061037
6.93015422,2.99325500,0.00000000
6.93271422,2.99081400,0.00000000
6.93527422,2.98471000,0.00000000
6.93783422,2.97921700,0.00000000
6.94039422,2.97372400,0.00000000
6.94295422,2.97067200,0.00000000
6.94551422,2.96823000,0.00000000
6.94807422,2.96517800,0.00000000
6.95063422,2.96212600,0.00000000
6.95319422,2.95968500,0.00000000
6.95575422,2.95663300,0.00000000
6.95831422,2.95419200,0.00000000
6.96087422,2.95114000,0.00000000
6.96343422,2.94808800,0.00000000
6.96599422,2.94564700,0.00000000
6.96855422,2.94259500,0.00000000
6.97111422,2.94015300,0.00000000
6.97367422,2.93710100,0.00000000
6.97623422,2.93405000,0.00000000
6.97879422,2.93160800,0.00000000
6.98135422,2.92855600,0.00000000
6.98391422,2.92611500,0.00000000
6.98647422,2.92306300,0.00000000
6.98903422,2.92001100,0.00000000
6.99159422,2.91756900,0.00000000
6.99415422,2.91451800,0.00000000
6.99671422,2.91146600,0.00000000
6.99927422,2.90902400,0.00000000
7.00183422,2.90597200,0.00000000
7.00439422,2.90353100,0.00000000
7.00695422,2.90353100,0.00000000
7.00951422,2.90353100,0.00000000
7.01207422,2.90047900,0.00000000
7.01463422,2.90047900,0.00000000
7.01719422,2.89742700,0.00000000
7.01975422,2.89498600,0.00000000
7.02231422,2.89193400,0.00000000
7.02487422,2.88949300,0.00000000
7.02743422,2.88644100,0.00000000
7.02999422,2.88338900,0.00000000
7.03255422,2.88094700,0.00000000
7.03511422,2.87789500,0.00000000
7.03767422,2.87789500,0.00000000
7.04023422,2.87545400,0.00000000
7.04279422,2.87240200,0.00000000
7.04535422,2.87240200,0.00000000
7.04791422,2.87240200,0.00000000
7.05047422,2.86935000,0.00000000
7.05303422,2.86935000,0.00000000
7.05559422,2.86935000,0.00000000
7.05815422,2.86935000,0.00000000
7.06071422,2.86935000,0.00000000
7.06327422,2.86935000,0.00000000
7.06583422,2.86690900,0.00000000
7.06839422,2.86690900,0.00000000
7.07095422,2.86690900,0.00000000
7.07351422,2.86141500,0.00000000
7.07607422,2.86141500,0.00000000
7.07863422,2.86141500,0.00000000
7.08119422,2.86141500,0.00000000
7.08375422,2.86141500,0.00000000
7.08631422,2.86141500,0.00000000
7.08887422,2.86141500,0.00000000
7.09143422,2.86141500,0.00000000
7.09399422,2.86141500,0.00000000
7.09655422,2.85836400,0.00000000
7.09911422,2.85836400,0.00000000
7.10167422,2.85836400,0.00000000
7.10423422,2.85836400,0.00000000
7.10679422,2.85836400,0.00000000
7.10935422,2.85836400,0.00000000
7.11191422,2.85836400,0.00000000
7.11447422,2.85531200,0.00000000
7.11703422,2.85287000,0.00000000
7.11959422,2.85287000,0.00000000
7.12215422,2.85287000,0.00000000
7.12471422,2.84981800,0.00000000
7.12727422,2.84981800,0.00000000
7.12983422,2.84981800,0.00000000
7.13239422,2.84676600,0.00000000
7.13495422,2.84676600,0.00000000
7.13751422,2.84432500,0.00000000
7.14007422,2.84127300,0.00000000
7.14263422,2.83883200,0.00000000
7.14519422,2.83883200,0.00000000
7.14775422,2.83578000,0.00000000
7.15031422,2.83272800,0.00000000
7.15287422,2.83028700,0.00000000
7.15543422,2.83028700,0.00000000
7.15799422,2.83028700,0.00000000
7.16055422,2.82723500,0.00000000
7.16311422,2.82723500,0.00000000
7.16567422,2.82723500,0.00000000
7.16823422,2.82479300,0.00000000
7.17079422,2.82174100,0.00000000
7.17335422,2.81869000,0.00000000
7.17591422,2.81869000,0.00000000
7.17847422,2.81624800,0.00000000
7.18103422,2.81319600,0.00000000
7.18359422,2.81075500,0.00000000
7.18615422,2.81075500,0.00000000
7.18871422,2.81075500,0.00000000
7.19127422,2.81075500,0.00000000
7.19383422,2.80770300,0.00000000
7.19639422,2.80770300,0.00000000
7.19895422,2.80465100,0.00000000
7.20151422,2.80221000,0.00000000
7.20407422,2.79915800,0.00000000
7.20663422,2.79610600,0.00000000
7.20919422,2.79610600,0.00000000
7.21175422,2.79366400,0.00000000
7.21431422,2.79061200,0.00000000
7.21687422,2.78817100,0.00000000
7.21943422,2.78511900,0.00000000
7.22199422,2.78511900,0.00000000
7.22455422,2.78511900,0.00000000
7.22711422,2.78206700,0.00000000
7.22967422,2.78206700,0.00000000
7.23223422,2.78206700,0.00000000
7.23479422,2.77962600,0.00000000
7.23735422,2.78206700,0.00000000
7.23991422,2.78206700,0.00000000
7.24247422,2.78206700,0.00000000
7.24503422,2.77962600,0.00000000
7.24759422,2.77657400,0.00000000
7.25015422,2.77657400,0.00000000
7.25271422,2.77657400,0.00000000
7.25527422,2.77413200,0.00000000
7.25783422,2.77108100,0.00000000
7.26039422,2.76802900,0.00000000
7.26295422,2.76558700,0.00000000
7.26551422,2.76253600,0.00000000
7.26807422,2.76253600,0.00000000
7.27063422,2.76253600,0.00000000
7.27319422,2.76009400,0.00000000
7.27575422,2.75704200,0.00000000
7.27831422,2.76009400,0.00000000
7.28087422,2.76009400,0.00000000
7.28343422,2.76009400,0.00000000
7.28599422,2.75704200,0.00000000
7.28855422,2.76009400,0.00000000
7.29111422,2.76009400,0.00000000
7.29367422,2.76009400,0.00000000
7.29623422,2.76253600,0.00000000
7.29879422,2.76009400,0.00000000
7.30135422,2.76009400,0.00000000
7.30391422,2.76009400,0.00000000
7.30647422,2.76253600,0.00000000
7.30903422,2.76253600,0.00000000
7.31159422,2.76558700,0.00000000
7.31415422,2.76802900,0.00000000
7.31671422,2.77108100,0.00000000
7.31927422,2.76802900,0.00000000
7.32183422,2.76558700,0.00000000
7.32439422,2.76558700,0.00000000
7.32695422,2.76558700,0.00000000
7.32951422,2.76558700,0.00000000
7.33207422,2.76802900,0.00000000
7.33463422,2.76802900,0.00000000
7.33719422,2.77108100,0.00000000
7.33975422,2.77108100,0.00000000
7.34231422,2.77413200,0.00000000
7.34487422,2.77657400,0.00000000
7.34743422,2.77657400,0.00000000
7.34999422,2.77657400,0.00000000
7.35255422,2.77413200,0.00000000
7.35511422,2.77108100,0.00000000
7.35767422,2.77108100,0.00000000
7.36023422,2.76802900,0.00000000
7.36279422,2.76802900,0.00000000
7.36535422,2.76802900,0.00000000
7.36791422,2.76802900,0.00000000
7.37047422,2.76802900,0.00000000
7.37303422,2.76558700,0.00000000
7.37559422,2.76558700,0.00000000
7.37815422,2.76558700,0.00000000
7.38071422,2.76802900,0.00000000
7.38327422,2.76802900,0.00000000
7.38583422,2.76558700,0.00000000
7.38839422,2.76253600,0.00000000
7.39095422,2.76253600,0.00000000
7.39351422,2.76009400,0.00000000
7.39607422,2.75704200,0.00000000
7.39863422,2.75704200,0.00000000
7.40119422,2.75399000,0.00000000
7.40375422,2.75154900,0.00000000
7.40631422,2.74849700,0.00000000
7.40887422,2.74849700,0.00000000
7.41143422,2.74849700,0.00000000
7.41399422,2.74605500,0.00000000
7.41655422,2.74300400,0.00000000
7.41911422,2.74300400,0.00000000
7.42167422,2.74300400,0.00000000
7.42423422,2.74300400,0.00000000
7.42679422,2.74300400,0.00000000
7.42935422,2.74300400,0.00000000
7.43191422,2.73995200,0.00000000
7.43447422,2.73995200,0.00000000
7.43703422,2.73995200,0.00000000
7.43959422,2.73995200,0.00000000
7.44215422,2.73751000,0.00000000
7.44471422,2.73751000,0.00000000
7.44727422,2.73445800,0.00000000
7.44983422,2.73445800,0.00000000
7.45239422,2.72896500,0.00000000
7.45495422,2.72591300,0.00000000
7.45751422,2.72347200,0.00000000
7.46007422,2.72042000,0.00000000
7.46263422,2.71736800,0.00000000
7.46519422,2.71736800,0.00000000
7.46775422,2.71736800,0.00000000
7.47031422,2.71492700,0.00000000
7.47287422,2.71187500,0.00000000
7.47543422,2.70943300,0.00000000
7.47799422,2.70638100,0.00000000
7.48055422,2.70333000,0.00000000
7.48311422,2.70333000,0.00000000
7.48567422,2.70333000,0.00000000
7.48823422,2.70333000,0.00000000
7.49079422,2.70088800,0.00000000
7.49335422,2.69783600,0.00000000
7.49591422,2.69539500,0.00000000
7.49847422,2.69539500,0.00000000
7.50103422,2.69234300,0.00000000
7.50359422,2.68929100,0.00000000
7.50615422,2.68685000,0.00000000
7.50871422,2.68135600,0.00000000
7.51127422,2.68135600,0.00000000
7.51383422,2.67830400,0.00000000
7.51639422,2.67525200,0.00000000
7.51895422,2.67281100,0.00000000
7.52151422,2.67281100,0.00000000
7.52407422,2.67281100,0.00000000
7.52663422,2.67281100,0.00000000
7.52919422,2.67281100,0.00000000
7.53175422,2.67281100,0.00000000
7.53431422,2.67281100,0.00000000
7.53687422,2.67281100,0.00000000
7.53943422,2.67281100,0.00000000
7.54199422,2.67281100,0.00000000
7.54455422,2.66670700,0.00000000
7.54711422,2.66670700,0.00000000
7.54967422,2.66670700,0.00000000
7.55223422,2.66670700,0.00000000
7.55479422,2.66670700,0.00000000
7.55735422,2.66670700,0.00000000
7.55991422,2.66670700,0.00000000
7.56247422,2.66670700,0.00000000
7.56503422,2.66670700,0.00000000
7.56759422,2.66670700,0.00000000
7.57015422,2.66670700,0.00000000
7.57271422,2.66670700,0.00000000
7.57527422,2.66670700,0.00000000
7.57783422,2.66670700,0.00000000
7.58039422,2.66670700,0.00000000
7.58295422,2.66426600,0.00000000
7.58551422,2.66426600,0.00000000
7.58807422,2.66426600,0.00000000
7.59063422,2.66121400,0.00000000
7.59319422,2.66121400,0.00000000
7.59575422,2.66121400,0.00000000
7.59831422,2.65877200,0.00000000
7.60087422,2.65877200,0.00000000
7.60343422,2.65877200,0.00000000
7.60599422,2.65877200,0.00000000
7.60855422,2.65877200,0.00000000
7.61111422,2.65877200,0.00000000
7.61367422,2.65572100,0.00000000
7.61623422,2.65877200,0.00000000
7.61879422,2.65877200,0.00000000
7.62135422,2.65877200,0.00000000
7.62391422,2.65877200,0.00000000
7.62647422,2.66121400,0.00000000
7.62903422,2.66121400,0.00000000
7.63159422,2.66121400,0.00000000
7.63415422,2.66121400,0.00000000
7.63671422,2.66121400,0.00000000
7.63927422,2.66121400,0.00000000
7.64183422,2.66121400,0.00000000
7.64439422,2.66121400,0.00000000
7.64695422,2.66121400,0.00000000
7.64951422,2.65877200,0.00000000
7.65207422,2.65877200,0.00000000
7.65463422,2.65877200,0.00000000
7.65719422,2.65877200,0.00000000
7.65975422,2.65877200,0.00000000
7.66231422,2.65877200,0.00000000
7.66487422,2.65877200,0.00000000
7.66743422,2.65877200,0.00000000
7.66999422,2.65877200,0.00000000
7.67255422,2.66121400,0.00000000
7.67511422,2.66121400,0.00000000
7.67767422,2.66121400,0.00000000
7.68023422,2.66426600,0.00000000
7.68279422,2.66670700,0.00000000
7.68535422,2.66426600,0.00000000
7.68791422,2.66426600,0.00000000
7.69047422,2.66121400,0.00000000
7.69303422,2.66121400,0.00000000
7.69559422,2.65877200,0.00000000
7.69815422,2.65572100,0.00000000
7.70071422,2.65266900,0.00000000
7.70327422,2.65022700,0.00000000
7.70583422,2.64717600,0.00000000
7.70839422,2.64717600,0.00000000
7.71095422,2.64473400,0.00000000
7.71351422,2.64168200,0.00000000
7.71607422,2.63863000,0.00000000
7.71863422,2.63618900,0.00000000
7.72119422,2.63313700,0.00061037
7.72375422,2.63069600,0.00061037
7.72631422,2.62764400,0.00061037
7.72887422,2.62459200,0.00061037
7.73143422,2.62215000,0.00061037
7.73399422,2.62215000,0.00061037
7.73655422,2.61909800,0.00061037
7.73911422,2.61604700,0.00061037
7.74167422,2.61360500,0.00061037
7.74423422,2.61055300,0.00061037
7.74679422,2.61055300,0.00061037
7.74935422,2.60811200,0.00061037
7.75191422,2.60506000,0.00061037
7.75447422,2.60506000,0.00061037
7.75703422,2.60200800,0.00061037
7.75959422,2.59956700,0.00061037
7.76215422,2.59651500,0.00061037
7.76471422,2.59407300,0.00061037
7.76727422,2.59102200,0.00061037
7.76983422,2.58797000,0.00061037
7.77239422,2.58552800,0.00061037
7.77495422,2.58247600,0.00061037
7.77751422,2.58247600,0.00061037
7.78007422,2.58003500,0.00061037
7.78263422,2.57698300,0.00061037
7.78519422,2.57393100,0.00061037
7.78775422,2.57149000,0.00061037
7.79031422,2.56843800,0.00061037
7.79287422,2.56599600,0.00061037
7.79543422,2.56294400,0.00061037
7.79799422,2.55989300,0.00061037
7.80055422,2.55745100,0.00061037
7.80311422,2.55439900,0.00061037
7.80567422,2.55134700,0.00061037
7.80823422,2.54890600,0.00061037
7.81079422,2.54585400,0.00061037
7.81335422,2.54585400,0.00061037
7.81591422,2.54341300,0.00061037
7.81847422,2.54036100,0.00061037
7.82103422,2.53730900,0.00061037
7.82359422,2.53486700,0.00061037
7.82615422,2.53181600,0.00061037
7.82871422,2.52937400,0.00061037
7.83127422,2.52632200,0.00061037
7.83383422,2.52327000,0.00061037
7.83639422,2.52082900,0.00061037
7.83895422,2.51777700,0.00061037
7.84151422,2.51533600,0.00061037
7.84407422,2.51228400,0.00061037
7.84663422,2.50923200,0.00061037
7.84919422,2.50923200,0.00061037
7.85175422,2.50679000,0.00061037
7.85431422,2.50679000,0.00061037
7.85687422,2.50373800,0.00061037
7.85943422,2.50373800,0.00061037
7.86199422,2.50373800,0.00061037
7.86455422,2.50373800,0.00061037
7.86711422,2.50373800,0.00061037
7.86967422,2.50373800,0.00061037
7.87223422,2.50373800,0.00061037
7.87479422,2.50373800,0.00061037
7.87735422,2.50373800,0.00061037
7.87991422,2.50373800,0.00061037
7.88247422,2.50373800,0.00061037
7.88503422,2.50373800,0.00000000
7.88759422,2.50373800,0.00000000
7.89015422,2.50373800,0.00000000
7.89271422,2.50373800,0.00000000
7.89527422,2.50373800,0.00000000
7.89783422,2.50129700,0.00000000
7.90039422,2.50129700,0.00000000
7.90295422,2.50129700,0.00000000
7.90551422,2.50129700,0.00000000
7.90807422,2.50129700,0.00000000
7.91063422,2.50129700,0.00000000
7.91319422,2.50129700,0.00000000
7.91575421,2.50129700,0.00000000
7.91831421,2.50129700,0.00000000
7.92087421,2.50129700,0.00000000
7.92343421,2.50129700,0.00000000
7.92599421,2.50129700,0.00000000
7.92855421,2.50129700,0.00000000
7.93111421,2.50129700,0.00000000
7.93367421,2.50129700,0.00000000
7.93623421,2.50129700,0.00000000
7.93879421,2.50129700,0.00000000
7.94135421,2.50129700,0.00000000
7.94391421,2.50129700,0.00000000
7.94647421,2.50129700,0.00000000
7.94903421,2.50129700,0.00000000
7.95159421,2.50129700,0.00000000
7.95415421,2.50129700,0.00000000
7.95671421,2.50129700,0.00000000
7.95927421,2.50129700,0.00000000
7.96183421,2.50129700,0.00000000
7.96439421,2.50129700,0.00000000
7.96695421,2.50129700,0.00000000
7.96951421,2.50129700,0.00000000
7.97207421,2.50129700,0.00000000
7.97463421,2.50129700,0.00000000
7.97719421,2.50129700,0.00000000
7.97975421,2.50129700,0.00000000
7.98231421,2.50129700,0.00000000
7.98487421,2.50129700,0.00000000
7.98743421,2.50129700,0.00000000
7.98999421,2.50129700,0.00000000
7.99255421,2.50129700,0.00000000
7.99511421,2.50129700,0.00000000
7.99767421,2.50129700,0.00061037
8.00023421,2.50129700,0.00061037
8.00279421,2.50129700,0.00061037
8.00535421,2.50129700,0.00061037
8.00791421,2.50129700,0.00061037
8.01047421,2.50129700,0.00061037
8.01303421,2.50129700,0.00061037
8.01559421,2.50129700,0.00061037
8.01815421,2.50129700,0.00061037
8.02071421,2.50129700,0.00061037
8.02327421,2.50129700,0.00061037
8.02583421,2.50129700,0.00061037
8.02839421,2.50129700,0.00061037
8.03095421,2.50129700,0.00061037
8.03351421,2.50129700,0.00061037
8.03607421,2.50129700,0.00061037
8.03863421,2.50129700,0.00061037
8.04119421,2.50129700,0.00061037
8.04375421,2.50129700,0.00061037
8.04631421,2.50129700,0.00061037
8.04887421,2.50129700,0.00061037
8.05143421,2.50129700,0.00061037
8.05399421,2.50129700,0.00061037
8.05655421,2.50129700,0.00061037
8.05911421,2.50129700,0.00061037
8.06167421,2.50129700,0.00061037
8.06423421,2.50129700,0.00061037
8.06679421,2.50129700,0.00061037
8.06935421,2.50129700,0.00061037
8.07191421,2.50129700,0.00061037
8.07447421,2.50129700,0.00061037
8.07703421,2.49824500,0.00061037
8.07959421,2.49824500,0.00061037
8.08215421,2.49824500,0.00061037
8.08471421,2.49824500,0.00061037
8.08727421,2.49824500,0.00061037
8.08983421,2.49824500,0.00061037
8.09239421,2.49824500,0.00061037
8.09495421,2.49519300,0.00061037
8.09751421,2.49275200,0.00061037
8.10007421,2.49275200,0.00061037
8.10263421,2.49275200,0.00061037
8.10519421,2.48970000,0.00061037
8.10775421,2.48664800,0.00061037
8.11031421,2.48420700,0.00061037
8.11287421,2.48420700,0.00061037
8.11543421,2.48420700,0.00061037
8.11799421,2.48115500,0.00061037
8.12055421,2.47871300,0.00061037
8.12311421,2.47566200,0.00061037
8.12567421,2.47566200,0.00061037
8.12823421,2.47261000,0.00061037
8.13079421,2.47261000,0.00061037
8.13335421,2.47261000,0.00061037
8.13591421,2.47016800,0.00061037
8.13847421,2.46711600,0.00061037
8.14103421,2.46711600,0.00061037
8.14359421,2.46467500,0.00061037
8.14615421,2.46162300,0.00061037
8.14871421,2.45857100,0.00061037
8.15127421,2.45857100,0.00061037
8.15383421,2.45613000,0.00061037
8.15639421,2.45307800,0.00061037
8.15895421,2.45063600,0.00061037
8.16151421,2.44758400,0.00000000
8.16407421,2.44453300,0.00000000
8.16663421,2.44209100,0.00000000
8.16919421,2.43903900,0.00000000
8.17175421,2.43598700,0.00000000
8.17431421,2.43354600,0.00000000
8.17687421,2.43049400,0.00000000
8.17943421,2.43049400,0.00000000
8.18199421,2.42805300,0.00000000
8.18455421,2.42500100,0.00000000
8.18711421,2.42194900,0.00000000
8.18967421,2.41950800,0.00000000
8.19223421,2.41645600,0.00000000
8.19479421,2.41401400,0.00000000
8.19735421,2.41096200,0.00000000
8.19991421,2.40791000,0.00000000
8.20247421,2.40546900,0.00000000
8.20503421,2.40241700,0.00000000
8.20759421,2.39997600,0.00000000
8.21015421,2.39692400,0.00000000
8.21271421,2.39387200,0.00000000
8.21527421,2.39143000,0.00000000
8.21783421,2.38837900,0.00000000
8.22039421,2.38593700,0.00000000
8.22295421,2.38288500,0.00000000
8.22551421,2.37983300,0.00000000
8.22807421,2.37739200,0.00000000
8.23063421,2.37434000,0.00000000
8.23319421,2.37128800,0.00000000
8.23575421,2.36884700,0.00000000
8.23831421,2.36579500,0.00000000
8.24087421,2.36579500,0.00000000
8.24343421,2.36335300,0.00000000
8.24599421,2.36030100,0.00000000
8.24855421,2.35725000,0.00000000
8.25111421,2.35480800,0.00000000
8.25367421,2.35175600,0.00000000
8.25623421,2.34931500,0.00000000
8.25879421,2.34931500,0.00000000
8.26135421,2.34931500,0.00000000
8.26391421,2.34626300,0.00000000
8.26647421,2.34321100,0.00000000
8.26903421,2.34321100,0.00000000
8.27159421,2.34321100,0.00000000
8.27415421,2.34321100,0.00000000
8.27671421,2.34077000,0.00000000
8.27927421,2.33771800,0.00000000
8.28183421,2.33771800,0.00000000
8.28439421,2.33771800,0.00000000
8.28695421,2.33771800,0.00000000
8.28951421,2.33527600,0.00000000
8.29207421,2.33527600,0.00000000
8.29463421,2.33222500,0.00000000
8.29719421,2.32917300,0.00000000
8.29975421,2.33222500,0.00000000
8.30231421,2.33222500,0.00000000
8.30487421,2.32917300,0.00000000
8.30743421,2.32917300,0.00000000
8.30999421,2.32917300,0.00000000
8.31255421,2.32917300,0.00000000
8.31511421,2.32673100,0.00000000
8.31767421,2.32673100,0.00000000
8.32023421,2.32673100,0.00000000
8.32279421,2.32673100,0.00000000
8.32535421,2.32673100,0.00000000
8.32791421,2.32673100,0.00000000
8.33047421,2.32673100,0.00000000
8.33303421,2.32673100,0.00000000
8.33559421,2.32673100,0.00000000
8.33815421,2.32673100,0.00000000
